road,identifier,title,subtitle,direction,display_type,coordinate_lat,coordinate_lon,extent_from_lat,extent_from_lon,extent_to_lat,extent_to_lon,impact_lower,impact_upper,length_km,max_speed_kph,max_width_m,start_date,end_date,schedule_text,is_future,is_blocked,lane_config_type,lane_config_desc,total_lanes,open_lanes,closed_lanes,is_2_plus_0,has_breakdown_lane,raw_symbols,target_corridor,raw_description,start_dt,end_dt,in_a8_ost_corridor,in_a93_sued_corridor
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de17,A8 | Leonberg - Leonberg-Ost, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.780469914455644,9.014307744602341,,,,,Leonberg-Ost,Leonberg,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 10:00 bis 10:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost  Länge: 0.16 km | Maximale Durchfahrtsbreite: 7.5 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",3,2,1,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 10:00 bis 10:30 Uhr', '', 'A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost', '', 'Länge: 0.16 km | Maximale Durchfahrtsbreite: 7.5 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de31,A8 | Sindelfinger Wald - Leonberg-Ost, Stuttgart -> Karlsruhe, Stuttgart -> Karlsruhe,SHORT_TERM_ROADWORKS,48.751027796538786,9.034152565847357,,,,,Leonberg-Ost,Sindelfinger Wald,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 13:00 bis 13:30 Uhr  A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost  Länge: 0.74 km | Maximale Durchfahrtsbreite: 10.75 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 3 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,3,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 13:00 bis 13:30 Uhr', '', 'A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost', '', 'Länge: 0.74 km | Maximale Durchfahrtsbreite: 10.75 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de29,A8 | Sindelfinger Wald - Leonberg-Ost, Stuttgart -> Karlsruhe, Stuttgart -> Karlsruhe,SHORT_TERM_ROADWORKS,48.751027796538786,9.034152565847357,,,,,Leonberg-Ost,Sindelfinger Wald,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 09:00 bis 09:30 Uhr  A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost  Länge: 0.74 km | Maximale Durchfahrtsbreite: 14.5 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 4 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",5,4,1,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 09:00 bis 09:30 Uhr', '', 'A8: Stuttgart -> Karlsruhe, zwischen 1.0 km hinter Sindelfinger Wald und 2.1 km vor AS Leonberg-Ost', '', 'Länge: 0.74 km | Maximale Durchfahrtsbreite: 14.5 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de23,A8 | Stuttgart - Stuttgart-Möhringen, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.708642281817674,9.117137610555579,,,,,Stuttgart-Möhringen,Stuttgart,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 15:00 bis 15:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen  Länge: 0.9 km | Maximale Durchfahrtsbreite: 7.25 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",3,2,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 15:00 bis 15:30 Uhr', '', 'A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen', '', 'Länge: 0.9 km | Maximale Durchfahrtsbreite: 7.25 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de21,A8 | Stuttgart - Stuttgart-Möhringen, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.708642281817674,9.117137610555579,,,,,Stuttgart-Möhringen,Stuttgart,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 11:00 bis 11:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen  Länge: 0.9 km | Maximale Durchfahrtsbreite: 10.75 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 3 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,3,1,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 11:00 bis 11:30 Uhr', '', 'A8: Karlsruhe -> Stuttgart, zwischen 4.2 km hinter AK Stuttgart und 0.8 km vor AS Stuttgart-Möhringen', '', 'Länge: 0.9 km | Maximale Durchfahrtsbreite: 10.75 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de25,A8 | Stuttgart-Plieningen - Stuttgart-Flughafen/Messe, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.69379300415747,9.199534290280075,,,,,Stuttgart-Flughafen/Messe,Stuttgart-Plieningen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 12:00 bis 12:30 Uhr  A8: München -> Stuttgart, zwischen 1.5 km hinter AS Stuttgart-Plieningen und 0.1 km vor AS Stuttgart-Flughafen/Messe  Länge: 0.97 km | Maximale Durchfahrtsbreite: 11 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 3 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,3,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 12:00 bis 12:30 Uhr', '', 'A8: München -> Stuttgart, zwischen 1.5 km hinter AS Stuttgart-Plieningen und 0.1 km vor AS Stuttgart-Flughafen/Messe', '', 'Länge: 0.97 km | Maximale Durchfahrtsbreite: 11 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-003532--vi-bs.2026-06-19_20-00-00-000.devi-bs.2026-06-12_20-00-00-000.de3,A8 | Stuttgart-Plieningen - Esslingen, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.69699445664108,9.25622816330591,,,,,Esslingen,Stuttgart-Plieningen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 19.06.26 20:00 bis zum 20.06.26 17:30 Uhr. 21.06.26 von 07:00 bis 18:00 Uhr 22.06.26 von 02:00 bis 06:00 Uhr  A8: Stuttgart -> München, zwischen 2.7 km hinter AS Stuttgart-Plieningen und 0.4 km vor AS Esslingen  Länge: 1.59 km | Maximale Durchfahrtsbreite: 7 m  A8 Vollsperrung AS Neuhausen FR München - Sanierung Rampen",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,2,2,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '19.06.26 20:00 bis zum 20.06.26 17:30 Uhr.', '21.06.26 von 07:00 bis 18:00 Uhr', '22.06.26 von 02:00 bis 06:00 Uhr', '', 'A8: Stuttgart -> München, zwischen 2.7 km hinter AS Stuttgart-Plieningen und 0.4 km vor AS Esslingen', '', 'Länge: 1.59 km | Maximale Durchfahrtsbreite: 7 m', '', 'A8 Vollsperrung AS Neuhausen FR München - Sanierung Rampen']",,,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de27,A8 | Stuttgart-Plieningen - Stuttgart-Flughafen/Messe, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.69379300415747,9.199534290280075,,,,,Stuttgart-Flughafen/Messe,Stuttgart-Plieningen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 16:00 bis 16:30 Uhr  A8: München -> Stuttgart, zwischen 1.5 km hinter AS Stuttgart-Plieningen und 0.1 km vor AS Stuttgart-Flughafen/Messe  Länge: 0.97 km | Maximale Durchfahrtsbreite: 10.75 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 3 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,3,1,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 16:00 bis 16:30 Uhr', '', 'A8: München -> Stuttgart, zwischen 1.5 km hinter AS Stuttgart-Plieningen und 0.1 km vor AS Stuttgart-Flughafen/Messe', '', 'Länge: 0.97 km | Maximale Durchfahrtsbreite: 10.75 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
A8,2026-024959--vi-bs.2026-06-22_19-00-00-000.devi-zus.2026-05-26_19-00-00-000.de6,A8 | Esslingen / Ab- und Zufahrt Neuhausen - Stuttgart-Plieningen, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.6977184567239,9.24729559665428,,,,,Stuttgart-Plieningen,Esslingen / Ab- und Zufahrt Neuhausen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag und Dienstag zwischen dem 22.06.26 und dem 24.06.26 von 19:00 bis 00:00 Uhr. Jeden Dienstag und Mittwoch zwischen dem 23.06.26 und dem 24.06.26 von 00:00 bis 05:30 Uhr.  A8: München -> Stuttgart, zwischen 1.3 km hinter AS Esslingen / Ab- und Zufahrt Neuhausen und 1.0 km vor AS Stuttgart-Plieningen  Länge: 1.01 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m  A8 von Stuttgart-Plieningen (AS) Tiefbauarbeiten neben der Fahrbahn",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,2,2,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', 'Jeden Montag und Dienstag zwischen dem 22.06.26 und dem 24.06.26 von 19:00 bis 00:00 Uhr.', 'Jeden Dienstag und Mittwoch zwischen dem 23.06.26 und dem 24.06.26 von 00:00 bis 05:30 Uhr.', '', 'A8: München -> Stuttgart, zwischen 1.3 km hinter AS Esslingen / Ab- und Zufahrt Neuhausen und 1.0 km vor AS Stuttgart-Plieningen', '', 'Länge: 1.01 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m', '', 'A8 von Stuttgart-Plieningen (AS) Tiefbauarbeiten neben der Fahrbahn']",,,False,False
A8,2026-024959--vi-bs.2026-06-09_19-00-00-000.devi-zus.2026-05-26_19-00-00-000.de3,A8 | Esslingen / Ab- und Zufahrt Neuhausen - Stuttgart-Flughafen/Messe, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.693941327097654,9.22431243009776,,,,,Stuttgart-Flughafen/Messe,Esslingen / Ab- und Zufahrt Neuhausen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: Jeden Montag, Dienstag, Mittwoch, Donnerstag, Freitag und Samstag zwischen dem 09.06.26 und dem 21.06.26 von 19:00 bis 00:00 Uhr. Jeden Dienstag, Mittwoch, Donnerstag, Freitag, Samstag und Sonntag zwischen dem 10.06.26 und dem 21.06.26 von 00:00 bis 05:30 Uhr.  A8: München -> Stuttgart, zwischen 3.1 km hinter AS Esslingen / Ab- und Zufahrt Neuhausen und 1.3 km vor AS Stuttgart-Flughafen/Messe  Länge: 1.62 km | Max. 80 km/h | Maximale Durchfahrtsb",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,2,2,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', 'Jeden Montag, Dienstag, Mittwoch, Donnerstag, Freitag und Samstag zwischen dem 09.06.26 und dem 21.06.26 von 19:00 bis 00:00 Uhr.', 'Jeden Dienstag, Mittwoch, Donnerstag, Freitag, Samstag und Sonntag zwischen dem 10.06.26 und dem 21.06.26 von 00:00 bis 05:30 Uhr.', '', 'A8: München -> Stuttgart, zwischen 3.1 km hinter AS Esslingen / Ab- und Zufahrt Neuhausen und 1.3 km vor AS Stuttgart-Flughafen/Messe', '', 'Länge: 1.62 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m', '', 'A8 von Stuttgart-Plieningen (AS) Tiefbauarbeiten neben der Fahrbahn']",,,False,False
A8,2026-026749--vi-fbm.2026-06-10_20-00-00-000.devi-zus.2026-06-10_20-00-00-000_003.de7,A8 | Lämmerbuckeltunnel - Mühlhausen, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.583459545220386,9.66453634972894,,,,,Mühlhausen,Lämmerbuckeltunnel,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 30.09.26 20:00 bis zum 01.10.26 05:00 Uhr. 02.10.26 20:00 bis zum 03.10.26 05:00 Uhr.  A8: München -> Stuttgart, zwischen 4.7 km hinter Lämmerbuckeltunnel und 0.1 km vor AS Mühlhausen  Länge: 0.03 km | Maximale Durchfahrtsbreite: 3.5 m  A8 Ausbau Gruibingen-Mühlhausen, Wirtschaftsweganbindung, Herstellung bzw. Rückbau Baustellenzufahrt",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,False,"['SEPARATE', 'ARROW_UP', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '30.09.26 20:00 bis zum 01.10.26 05:00 Uhr.', '02.10.26 20:00 bis zum 03.10.26 05:00 Uhr.', '', 'A8: München -> Stuttgart, zwischen 4.7 km hinter Lämmerbuckeltunnel und 0.1 km vor AS Mühlhausen', '', 'Länge: 0.03 km | Maximale Durchfahrtsbreite: 3.5 m', '', 'A8 Ausbau Gruibingen-Mühlhausen, Wirtschaftsweganbindung, Herstellung bzw. Rückbau Baustellenzufahrt']",,,False,False
A8,2026-031219--vi-bs.2026-06-24_20-00-00-000_002.de0,A8 | Ulm-Nord - Leipheim, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.45743871819339,10.016647048120841,,,,,Leipheim,Ulm-Nord,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 24.06.26 20:00 bis zum 25.06.26 05:00 Uhr.  A8: Stuttgart -> München, zwischen 3.3 km hinter AS Ulm-Nord und 7.6 km vor AS Leipheim  Länge: 7.63 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 4.5 m  A8 von Ulm-Nord (AS) nach Leipheim (AS) Beseitigung Unfallfolgen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '24.06.26 20:00 bis zum 25.06.26 05:00 Uhr.', '', 'A8: Stuttgart -> München, zwischen 3.3 km hinter AS Ulm-Nord und 7.6 km vor AS Leipheim', '', 'Länge: 7.63 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 4.5 m', '', 'A8 von Ulm-Nord (AS) nach Leipheim (AS) Beseitigung Unfallfolgen']",,,False,False
A8,2026-031223--vi-bs.2026-06-25_20-00-00-000_004.de0,A8 | Ulm-Nord - Ulm-Ost, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.457837832697464,9.99502966020084,,,,,Ulm-Ost,Ulm-Nord,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 25.06.26 20:00 bis zum 26.06.26 05:00 Uhr.  A8: Stuttgart -> München, zwischen 1.7 km hinter AS Ulm-Nord und 1.4 km vor AS Ulm-Ost  Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 4.5 m  A8 von Ulm-Nord (AS) nach Ulm-Ost (AS) Beseitigung Unfallfolgen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '25.06.26 20:00 bis zum 26.06.26 05:00 Uhr.', '', 'A8: Stuttgart -> München, zwischen 1.7 km hinter AS Ulm-Nord und 1.4 km vor AS Ulm-Ost', '', 'Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 4.5 m', '', 'A8 von Ulm-Nord (AS) nach Ulm-Ost (AS) Beseitigung Unfallfolgen']",,,False,False
A8,2026-031145--vi-bs.2026-06-22_07-00-00-000.devi-bs.2026-06-22_07-00-00-000_005.de1,A8 | Günzburg - Burgauer See, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.43607636525152,10.328114577842532,,,,,Burgauer See,Günzburg,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 07:00 bis 17:00 Uhr  A8: Stuttgart -> München, zwischen 2.8 km hinter AS Günzburg und 0.2 km vor Burgauer See  Länge: 8 km | Maximale Durchfahrtsbreite: 12 m  A8 von Günzburg (AS) nach Burgauer See (Raststaette) Grünpflege",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 3 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,3,1,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 07:00 bis 17:00 Uhr', '', 'A8: Stuttgart -> München, zwischen 2.8 km hinter AS Günzburg und 0.2 km vor Burgauer See', '', 'Länge: 8 km | Maximale Durchfahrtsbreite: 12 m', '', 'A8 von Günzburg (AS) nach Burgauer See (Raststaette) Grünpflege']",,,False,False
A8,2026-029604--vi-bs.2026-06-24_19-00-00-000.devi-zus.2026-06-15_19-00-00-000_009.de17,A8 | Limbach - Knöringen, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.4312963369041,10.367798238436565,,,,,Knöringen,Limbach,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 25.06.26 von 00:00 bis 05:00 Uhr  A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen  Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 6 m  PSV - Sanierung Hohlstellen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",3,1,2,True,True,"['SEPARATE', 'CLOSED', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '25.06.26 von 00:00 bis 05:00 Uhr', '', 'A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen', '', 'Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 6 m', '', 'PSV - Sanierung Hohlstellen']",,,False,False
A8,2026-029604--vi-bs.2026-06-24_19-00-00-000.devi-zus.2026-06-15_19-00-00-000_009.de15,A8 | Limbach - Knöringen, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.4312963369041,10.367798238436565,,,,,Knöringen,Limbach,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 24.06.26 21:00 bis zum 25.06.26 03:00 Uhr.  A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen  Länge: 1 km | Maximale Durchfahrtsbreite: 3.5 m  PSV - Sanierung Hohlstellen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,1,3,True,False,"['SEPARATE', 'ARROW_UP', 'CLOSED', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '24.06.26 21:00 bis zum 25.06.26 03:00 Uhr.', '', 'A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen', '', 'Länge: 1 km | Maximale Durchfahrtsbreite: 3.5 m', '', 'PSV - Sanierung Hohlstellen']",,,False,False
A8,2026-029604--vi-bs.2026-06-24_19-00-00-000.devi-zus.2026-06-15_19-00-00-000_009.de13,A8 | Limbach - Knöringen, Stuttgart -> München, Stuttgart -> München,SHORT_TERM_ROADWORKS,48.4312963369041,10.367798238436565,,,,,Knöringen,Limbach,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 24.06.26 von 19:00 bis 21:00 Uhr  A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen  Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m  PSV - Sanierung Hohlstellen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,2,2,True,False,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '24.06.26 von 19:00 bis 21:00 Uhr', '', 'A8: Stuttgart -> München, zwischen 1.2 km hinter Limbach und 0.6 km vor Knöringen', '', 'Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m', '', 'PSV - Sanierung Hohlstellen']",,,False,False
A8,2026-030071--vi-bs.2026-06-25_08-30-00-000.de0,A8 | Limbach - Günzburg, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.43561450175722,10.33071377493753,,,,,Günzburg,Limbach,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 25.06.26 von 08:30 bis 12:30 Uhr  A8: München -> Stuttgart, zwischen 1.6 km hinter Limbach und 1.8 km vor AS Günzburg  Länge: 1.2 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m  PSV - Sanierung Legolandschild",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",3,2,1,True,True,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '25.06.26 von 08:30 bis 12:30 Uhr', '', 'A8: München -> Stuttgart, zwischen 1.6 km hinter Limbach und 1.8 km vor AS Günzburg', '', 'Länge: 1.2 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 7 m', '', 'PSV - Sanierung Legolandschild']",,,False,False
A8,2026-029604--vi-bs.2026-06-22_19-00-00-000.devi-zus.2026-06-15_19-00-00-000_009.de49,A8 | Knöringen - Limbach, München -> Stuttgart, München -> Stuttgart,SHORT_TERM_ROADWORKS,48.431425717133045,10.367836857900542,,,,,Limbach,Knöringen,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 22:30 bis zum 23.06.26 05:00 Uhr.  A8: München -> Stuttgart, zwischen 1.6 km hinter Knöringen und 0.2 km vor Limbach  Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 6 m  PSV - Sanierung Hohlstellen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",3,1,2,True,True,"['SEPARATE', 'CLOSED', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 22:30 bis zum 23.06.26 05:00 Uhr.', '', 'A8: München -> Stuttgart, zwischen 1.6 km hinter Knöringen und 0.2 km vor Limbach', '', 'Länge: 1 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 6 m', '', 'PSV - Sanierung Hohlstellen']",,,False,False
