site_id,road,direction,site_name,date,kfz_h_p10,kfz_h_p50,kfz_h_p90,sv_h_pred,v_kfz_pred,interval_width,relative_interval_width,原因
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-03,41901,52036,67527,1792,124.0,25626,0.597915,Historical Traffic Baseline: 82.2%；Date and Time Pattern: 5.8%；Weather and Temperature: 3.4%；Special Events: 3.3%；Road Segment and Detector Attributes: 2.4%；Holiday Effect: 1.8%；Construction Impact: 1.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-04,42059,51358,62248,1279,123.2,20188,0.477011,Historical Traffic Baseline: 79.9%；Date and Time Pattern: 7.7%；Special Events: 3.2%；Weather and Temperature: 3.1%；Holiday Effect: 2.8%；Road Segment and Detector Attributes: 2.3%；Construction Impact: 1.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-05,40641,45380,50087,6563,115.6,9446,0.273907,Historical Traffic Baseline: 89.6%；Date and Time Pattern: 2.5%；Holiday Effect: 2.5%；Weather and Temperature: 2.0%；Construction Impact: 1.9%；Road Segment and Detector Attributes: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-06,41462,45894,50140,8220,114.5,8678,0.256312,Historical Traffic Baseline: 89.5%；Date and Time Pattern: 2.9%；Holiday Effect: 2.5%；Construction Impact: 1.9%；Weather and Temperature: 1.7%；Road Segment and Detector Attributes: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-07,43548,48455,53313,8355,114.0,9765,0.256178,Historical Traffic Baseline: 89.8%；Date and Time Pattern: 2.6%；Holiday Effect: 2.4%；Road Segment and Detector Attributes: 1.8%；Weather and Temperature: 1.7%；Construction Impact: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-08,47946,53141,58289,8365,114.9,10343,0.251503,Historical Traffic Baseline: 88.4%；Holiday Effect: 4.1%；Date and Time Pattern: 2.3%；Weather and Temperature: 2.0%；Road Segment and Detector Attributes: 1.9%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-09,53326,59550,65876,7352,113.3,12550,0.25509,Historical Traffic Baseline: 83.9%；Holiday Effect: 6.2%；Date and Time Pattern: 4.8%；Road Segment and Detector Attributes: 2.1%；Weather and Temperature: 1.7%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-10,44719,52336,61519,4326,120.5,16800,0.33551,Historical Traffic Baseline: 84.5%；Date and Time Pattern: 5.7%；Weather and Temperature: 3.6%；Holiday Effect: 2.6%；Road Segment and Detector Attributes: 1.9%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-11,41006,48796,57823,1019,125.8,16817,0.387263,Historical Traffic Baseline: 85.6%；Date and Time Pattern: 5.9%；Weather and Temperature: 3.3%；Holiday Effect: 2.1%；Construction Impact: 1.7%；Road Segment and Detector Attributes: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-12,41866,45589,49316,6669,118.8,7450,0.218737,Historical Traffic Baseline: 88.9%；Date and Time Pattern: 3.1%；Holiday Effect: 2.6%；Weather and Temperature: 2.4%；Construction Impact: 1.6%；Road Segment and Detector Attributes: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-13,42550,46233,49726,8418,116.3,7176,0.212509,Historical Traffic Baseline: 88.9%；Date and Time Pattern: 3.5%；Holiday Effect: 2.5%；Weather and Temperature: 2.0%；Construction Impact: 1.6%；Road Segment and Detector Attributes: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-14,44639,49087,53419,8536,115.2,8780,0.231097,Historical Traffic Baseline: 89.1%；Date and Time Pattern: 2.9%；Holiday Effect: 2.8%；Weather and Temperature: 1.9%；Road Segment and Detector Attributes: 1.8%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-15,48284,53240,58117,8398,115.6,9834,0.237046,Historical Traffic Baseline: 87.6%；Holiday Effect: 4.4%；Date and Time Pattern: 2.6%；Road Segment and Detector Attributes: 2.1%；Weather and Temperature: 2.0%；Construction Impact: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-16,52814,59108,65515,7211,113.4,12701,0.253801,Historical Traffic Baseline: 83.2%；Holiday Effect: 6.7%；Date and Time Pattern: 4.0%；Road Segment and Detector Attributes: 3.0%；Weather and Temperature: 1.8%；Construction Impact: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-17,43109,50463,59762,4129,120.3,16653,0.341796,Historical Traffic Baseline: 82.3%；Date and Time Pattern: 8.4%；Weather and Temperature: 3.4%；Holiday Effect: 2.3%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-18,40027,47364,56584,941,127.5,16557,0.394965,Historical Traffic Baseline: 86.2%；Date and Time Pattern: 5.7%；Weather and Temperature: 3.2%；Construction Impact: 1.8%；Holiday Effect: 1.6%；Road Segment and Detector Attributes: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-19,41718,45121,48731,6548,119.5,7013,0.211425,Historical Traffic Baseline: 86.6%；Date and Time Pattern: 5.1%；Holiday Effect: 3.1%；Weather and Temperature: 2.2%；Road Segment and Detector Attributes: 1.5%；Construction Impact: 1.5%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-20,42463,46123,49455,8433,117.0,6992,0.210393,Historical Traffic Baseline: 88.2%；Date and Time Pattern: 4.0%；Holiday Effect: 2.6%；Weather and Temperature: 2.2%；Road Segment and Detector Attributes: 1.6%；Construction Impact: 1.5%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-21,44810,49099,53506,8486,116.5,8696,0.234353,Historical Traffic Baseline: 88.6%；Date and Time Pattern: 3.4%；Holiday Effect: 2.9%；Weather and Temperature: 2.1%；Road Segment and Detector Attributes: 1.7%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-22,47749,52821,58163,8252,115.7,10414,0.254701,Historical Traffic Baseline: 87.0%；Holiday Effect: 4.6%；Date and Time Pattern: 3.3%；Road Segment and Detector Attributes: 2.1%；Weather and Temperature: 1.7%；Construction Impact: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-23,53183,59508,66007,7268,114.8,12825,0.264934,Historical Traffic Baseline: 83.9%；Holiday Effect: 6.8%；Date and Time Pattern: 3.7%；Road Segment and Detector Attributes: 2.6%；Weather and Temperature: 1.8%；Construction Impact: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-24,42632,49776,59467,4158,118.1,16834,0.362957,Historical Traffic Baseline: 81.1%；Date and Time Pattern: 9.2%；Weather and Temperature: 3.4%；Holiday Effect: 2.9%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 1.5%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-25,39003,45816,55099,964,127.0,16096,0.392197,Historical Traffic Baseline: 85.4%；Date and Time Pattern: 7.0%；Weather and Temperature: 3.1%；Road Segment and Detector Attributes: 2.5%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-26,39545,45933,52597,4185,120.0,13052,0.387774,Historical Traffic Baseline: 89.4%；Holiday Effect: 3.5%；Road Segment and Detector Attributes: 2.5%；Weather and Temperature: 1.9%；Date and Time Pattern: 1.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-27,41113,47396,53673,8003,114.2,12560,0.336148,Historical Traffic Baseline: 88.7%；Holiday Effect: 4.3%；Road Segment and Detector Attributes: 3.1%；Date and Time Pattern: 1.8%；Weather and Temperature: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-28,44068,50806,57171,8226,112.9,13103,0.321666,Historical Traffic Baseline: 85.5%；Holiday Effect: 6.3%；Road Segment and Detector Attributes: 4.0%；Date and Time Pattern: 2.4%；Weather and Temperature: 1.5%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-29,47653,54996,62265,8159,114.4,14612,0.333534,Historical Traffic Baseline: 84.0%；Holiday Effect: 7.4%；Road Segment and Detector Attributes: 3.5%；Date and Time Pattern: 3.2%；Weather and Temperature: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-30,52226,61439,70457,6996,112.8,18231,0.379251,Historical Traffic Baseline: 78.0%；Holiday Effect: 9.9%；Date and Time Pattern: 6.3%；Road Segment and Detector Attributes: 3.9%；Weather and Temperature: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-10-31,43781,53825,66160,4328,118.6,22379,0.53426,Historical Traffic Baseline: 79.0%；Holiday Effect: 8.6%；Date and Time Pattern: 5.8%；Road Segment and Detector Attributes: 3.0%；Weather and Temperature: 2.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-01,32186,41186,53343,583,129.8,21157,0.623062,Historical Traffic Baseline: 81.0%；Date and Time Pattern: 7.8%；Holiday Effect: 4.2%；Weather and Temperature: 4.0%；Road Segment and Detector Attributes: 2.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-02,35988,43151,50944,5862,118.0,14956,0.403585,Historical Traffic Baseline: 86.5%；Weather and Temperature: 3.9%；Date and Time Pattern: 3.4%；Holiday Effect: 3.3%；Road Segment and Detector Attributes: 2.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-03,38096,43729,50458,7529,116.3,12362,0.344857,Historical Traffic Baseline: 87.2%；Date and Time Pattern: 5.0%；Weather and Temperature: 3.0%；Holiday Effect: 2.1%；Construction Impact: 1.6%；Road Segment and Detector Attributes: 1.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-04,39314,45051,51484,8061,113.3,12170,0.316083,Historical Traffic Baseline: 86.0%；Date and Time Pattern: 5.7%；Weather and Temperature: 3.1%；Holiday Effect: 2.2%；Road Segment and Detector Attributes: 1.7%；Construction Impact: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-05,42342,48443,55743,7912,115.0,13401,0.323394,Historical Traffic Baseline: 86.6%；Date and Time Pattern: 4.6%；Holiday Effect: 2.8%；Weather and Temperature: 2.7%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-06,47287,54951,64404,7142,116.2,17117,0.36063,Historical Traffic Baseline: 87.2%；Date and Time Pattern: 4.2%；Holiday Effect: 4.0%；Road Segment and Detector Attributes: 1.8%；Construction Impact: 1.4%；Weather and Temperature: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-07,37829,44939,56389,4273,122.6,18561,0.425565,Historical Traffic Baseline: 76.8%；Date and Time Pattern: 14.8%；Road Segment and Detector Attributes: 2.9%；Weather and Temperature: 1.9%；Construction Impact: 1.9%；Holiday Effect: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-08,33304,41516,52699,733,129.1,19395,0.578645,Historical Traffic Baseline: 80.4%；Date and Time Pattern: 10.9%；Road Segment and Detector Attributes: 3.7%；Construction Impact: 2.0%；Weather and Temperature: 1.7%；Holiday Effect: 1.5%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-09,36666,40728,44996,6376,118.8,8330,0.277877,Historical Traffic Baseline: 85.5%；Date and Time Pattern: 6.2%；Holiday Effect: 3.2%；Construction Impact: 1.9%；Road Segment and Detector Attributes: 1.6%；Weather and Temperature: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-10,38293,42383,46210,8197,116.6,7917,0.252855,Historical Traffic Baseline: 87.8%；Date and Time Pattern: 5.0%；Holiday Effect: 2.4%；Construction Impact: 1.9%；Road Segment and Detector Attributes: 1.7%；Weather and Temperature: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-11,42350,46945,51679,8459,116.1,9329,0.252211,Historical Traffic Baseline: 85.6%；Date and Time Pattern: 5.5%；Holiday Effect: 3.0%；Weather and Temperature: 2.6%；Construction Impact: 1.8%；Road Segment and Detector Attributes: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-12,43422,48568,54128,8141,114.5,10706,0.273232,Historical Traffic Baseline: 85.4%；Holiday Effect: 5.2%；Date and Time Pattern: 3.9%；Road Segment and Detector Attributes: 2.3%；Construction Impact: 1.6%；Weather and Temperature: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-13,46414,52828,60305,6987,114.4,13892,0.304648,Historical Traffic Baseline: 82.4%；Holiday Effect: 6.8%；Date and Time Pattern: 4.0%；Weather and Temperature: 2.8%；Road Segment and Detector Attributes: 2.3%；Construction Impact: 1.8%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-14,34805,41237,51409,3925,120.1,16604,0.427025,Historical Traffic Baseline: 71.7%；Date and Time Pattern: 18.1%；Weather and Temperature: 3.7%；Road Segment and Detector Attributes: 2.3%；Construction Impact: 2.1%；Holiday Effect: 2.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-15,31667,38938,48929,801,129.0,17262,0.504245,Historical Traffic Baseline: 75.3%；Date and Time Pattern: 15.2%；Weather and Temperature: 2.7%；Road Segment and Detector Attributes: 2.6%；Construction Impact: 2.2%；Holiday Effect: 2.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-16,36557,40424,44524,6541,118.0,7967,0.264188,Historical Traffic Baseline: 83.6%；Date and Time Pattern: 7.6%；Holiday Effect: 3.1%；Weather and Temperature: 2.1%；Construction Impact: 1.9%；Road Segment and Detector Attributes: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-17,37984,41952,46301,8167,113.4,8317,0.260907,Historical Traffic Baseline: 86.1%；Date and Time Pattern: 5.5%；Holiday Effect: 2.6%；Weather and Temperature: 2.3%；Construction Impact: 1.9%；Road Segment and Detector Attributes: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-18,38225,44297,51207,8239,116.3,12982,0.345849,Historical Traffic Baseline: 86.2%；Date and Time Pattern: 6.5%；Weather and Temperature: 3.1%；Holiday Effect: 1.6%；Construction Impact: 1.3%；Road Segment and Detector Attributes: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-19,42248,46925,52712,8148,115.4,10464,0.279944,Historical Traffic Baseline: 85.3%；Date and Time Pattern: 4.6%；Holiday Effect: 3.6%；Weather and Temperature: 2.8%；Road Segment and Detector Attributes: 1.8%；Construction Impact: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-20,45920,51502,58596,7106,116.4,12676,0.287912,Historical Traffic Baseline: 84.3%；Holiday Effect: 4.7%；Date and Time Pattern: 3.9%；Weather and Temperature: 2.8%；Road Segment and Detector Attributes: 2.2%；Construction Impact: 1.8%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-21,34485,39971,49580,4035,118.8,15095,0.397134,Historical Traffic Baseline: 68.3%；Date and Time Pattern: 19.5%；Weather and Temperature: 4.6%；Road Segment and Detector Attributes: 3.0%；Holiday Effect: 2.4%；Construction Impact: 1.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-22,30940,37859,47578,830,128.2,16638,0.559689,Historical Traffic Baseline: 70.3%；Date and Time Pattern: 15.1%；Road Segment and Detector Attributes: 4.6%；Holiday Effect: 4.1%；Weather and Temperature: 3.6%；Construction Impact: 2.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-23,36905,40603,44592,6633,118.6,7687,0.262109,Historical Traffic Baseline: 82.8%；Date and Time Pattern: 7.7%；Holiday Effect: 3.1%；Road Segment and Detector Attributes: 2.1%；Weather and Temperature: 2.0%；Construction Impact: 1.8%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-24,38276,42101,45718,8335,115.2,7441,0.241529,Historical Traffic Baseline: 85.4%；Date and Time Pattern: 5.9%；Holiday Effect: 2.5%；Road Segment and Detector Attributes: 2.0%；Weather and Temperature: 1.9%；Construction Impact: 1.8%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-25,40587,44826,49071,8412,113.8,8484,0.243472,Historical Traffic Baseline: 84.3%；Date and Time Pattern: 5.0%；Holiday Effect: 3.6%；Weather and Temperature: 2.5%；Road Segment and Detector Attributes: 2.2%；Construction Impact: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-26,43635,48570,53821,8215,114.1,10186,0.260216,Historical Traffic Baseline: 83.8%；Holiday Effect: 4.9%；Date and Time Pattern: 4.3%；Road Segment and Detector Attributes: 2.5%；Weather and Temperature: 2.2%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-27,47655,53649,60454,7174,114.7,12799,0.274585,Historical Traffic Baseline: 82.3%；Holiday Effect: 6.1%；Date and Time Pattern: 4.1%；Road Segment and Detector Attributes: 2.6%；Weather and Temperature: 2.2%；Construction Impact: 1.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-28,35981,41747,51092,4098,121.0,15111,0.378405,Historical Traffic Baseline: 68.8%；Date and Time Pattern: 19.6%；Weather and Temperature: 3.8%；Road Segment and Detector Attributes: 2.4%；Holiday Effect: 2.3%；Construction Impact: 2.0%；Special Events: 1.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-29,32170,38969,48662,863,127.0,16492,0.47348,Historical Traffic Baseline: 71.9%；Date and Time Pattern: 15.4%；Weather and Temperature: 3.9%；Road Segment and Detector Attributes: 3.0%；Holiday Effect: 2.5%；Construction Impact: 2.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-11-30,37031,40807,44775,6683,116.8,7744,0.257168,Historical Traffic Baseline: 82.8%；Date and Time Pattern: 7.8%；Holiday Effect: 3.1%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 2.0%；Weather and Temperature: 1.7%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-01,39021,43306,47414,8502,113.6,8392,0.257901,Historical Traffic Baseline: 85.3%；Date and Time Pattern: 4.9%；Holiday Effect: 3.3%；Weather and Temperature: 2.3%；Road Segment and Detector Attributes: 1.9%；Construction Impact: 1.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-02,41429,46417,51300,8542,112.8,9871,0.269142,Historical Traffic Baseline: 84.8%；Date and Time Pattern: 4.0%；Holiday Effect: 4.0%；Weather and Temperature: 2.4%；Road Segment and Detector Attributes: 2.2%；Construction Impact: 1.9%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-03,45193,50830,56681,8374,114.9,11488,0.282272,Historical Traffic Baseline: 84.9%；Holiday Effect: 5.0%；Date and Time Pattern: 3.9%；Road Segment and Detector Attributes: 2.4%；Construction Impact: 1.7%；Weather and Temperature: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-04,48729,55914,63852,7244,112.8,15123,0.319973,Historical Traffic Baseline: 80.8%；Holiday Effect: 6.7%；Date and Time Pattern: 4.2%；Road Segment and Detector Attributes: 2.7%；Weather and Temperature: 2.6%；Construction Impact: 1.9%；Special Events: 1.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-05,37083,45217,55830,4317,119.3,18747,0.447636,Historical Traffic Baseline: 73.2%；Date and Time Pattern: 14.6%；Weather and Temperature: 4.5%；Road Segment and Detector Attributes: 2.4%；Construction Impact: 2.2%；Holiday Effect: 1.9%；Special Events: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-06,34288,41987,52443,978,126.2,18155,0.476252,Historical Traffic Baseline: 75.4%；Date and Time Pattern: 11.9%；Road Segment and Detector Attributes: 3.9%；Weather and Temperature: 3.4%；Construction Impact: 2.3%；Holiday Effect: 2.0%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-07,37851,42338,47121,6748,114.9,9270,0.284327,Historical Traffic Baseline: 84.4%；Date and Time Pattern: 6.2%；Holiday Effect: 2.9%；Weather and Temperature: 2.2%；Road Segment and Detector Attributes: 2.0%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-08,37423,43640,50860,5092,116.8,13437,0.404395,Historical Traffic Baseline: 87.8%；Date and Time Pattern: 3.5%；Weather and Temperature: 2.6%；Road Segment and Detector Attributes: 2.2%；Holiday Effect: 1.6%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-09,41359,46760,52104,8638,111.9,10745,0.29762,Historical Traffic Baseline: 85.9%；Date and Time Pattern: 3.3%；Holiday Effect: 3.3%；Weather and Temperature: 2.9%；Road Segment and Detector Attributes: 1.9%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-10,45101,50909,56649,8539,112.0,11548,0.27786,Historical Traffic Baseline: 84.8%；Holiday Effect: 4.5%；Date and Time Pattern: 3.8%；Weather and Temperature: 2.4%；Road Segment and Detector Attributes: 2.1%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-11,49774,56961,64801,7432,112.3,15027,0.311729,Historical Traffic Baseline: 83.1%；Holiday Effect: 5.2%；Date and Time Pattern: 4.5%；Road Segment and Detector Attributes: 2.6%；Weather and Temperature: 2.3%；Construction Impact: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-12,39063,48219,58917,4504,118.1,19854,0.43734,Historical Traffic Baseline: 78.9%；Date and Time Pattern: 8.5%；Weather and Temperature: 4.6%；Road Segment and Detector Attributes: 3.1%；Holiday Effect: 2.1%；Construction Impact: 1.6%；Special Events: 1.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-13,35616,44003,54745,930,126.9,19128,0.519755,Historical Traffic Baseline: 79.4%；Date and Time Pattern: 6.2%；Road Segment and Detector Attributes: 5.6%；Weather and Temperature: 3.2%；Holiday Effect: 2.7%；Construction Impact: 1.8%；Special Events: 1.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-14,39977,44707,49698,6843,116.5,9721,0.302557,Historical Traffic Baseline: 86.6%；Holiday Effect: 3.8%；Date and Time Pattern: 2.7%；Road Segment and Detector Attributes: 2.5%；Weather and Temperature: 1.9%；Construction Impact: 1.6%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-15,41776,46615,51437,8427,115.0,9661,0.28341,Historical Traffic Baseline: 85.7%；Holiday Effect: 4.4%；Date and Time Pattern: 3.7%；Road Segment and Detector Attributes: 2.2%；Weather and Temperature: 1.6%；Construction Impact: 1.4%；Special Events: 1.1%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-16,45043,50941,56428,8302,114.8,11386,0.301076,Historical Traffic Baseline: 81.0%；Holiday Effect: 6.4%；Date and Time Pattern: 5.7%；Road Segment and Detector Attributes: 3.1%；Weather and Temperature: 1.3%；Construction Impact: 1.3%；Special Events: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-17,50532,57023,63197,8113,115.2,12665,0.298153,Historical Traffic Baseline: 79.9%；Date and Time Pattern: 6.8%；Holiday Effect: 6.5%；Road Segment and Detector Attributes: 2.9%；Weather and Temperature: 1.4%；Special Events: 1.2%；Construction Impact: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-18,55703,64215,73215,6216,113.2,17512,0.35717,Historical Traffic Baseline: 76.2%；Holiday Effect: 8.3%；Date and Time Pattern: 8.2%；Road Segment and Detector Attributes: 3.3%；Weather and Temperature: 1.4%；Construction Impact: 1.3%；Special Events: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-19,48463,58964,72222,3787,117.9,23759,0.478905,Historical Traffic Baseline: 80.0%；Date and Time Pattern: 5.8%；Holiday Effect: 4.4%；Road Segment and Detector Attributes: 3.5%；Weather and Temperature: 3.0%；Construction Impact: 1.8%；Special Events: 1.4%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-20,38395,47089,58380,678,127.4,19985,0.513144,Historical Traffic Baseline: 83.3%；Date and Time Pattern: 6.0%；Weather and Temperature: 3.5%；Road Segment and Detector Attributes: 2.7%；Construction Impact: 1.7%；Special Events: 1.7%；Holiday Effect: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-21,41684,47019,51871,5569,117.9,10187,0.299888,Historical Traffic Baseline: 81.9%；Holiday Effect: 5.9%；Date and Time Pattern: 4.3%；Road Segment and Detector Attributes: 3.3%；Weather and Temperature: 1.9%；Construction Impact: 1.3%；Special Events: 1.3%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-22,42678,48126,53189,6744,114.2,10511,0.299094,Historical Traffic Baseline: 80.0%；Holiday Effect: 6.7%；Date and Time Pattern: 5.0%；Road Segment and Detector Attributes: 3.7%；Weather and Temperature: 2.1%；Special Events: 1.3%；Construction Impact: 1.2%
A8_Sbg_MQQ37_Sbg_H,A8,Sbg,MQQ37_Sbg_H,2026-12-23,46557,54661,62837,5444,113.2,16279,0.399354,Historical Traffic Baseline: 64.5%；Holiday Effect: 12.3%；Road Segment and Detector Attributes: 9.4%；Date and Time Pattern: 7.8%；Weather and Temperature: 2.7%；Special Events: 2.5%
